path,result_root,model,split,seed,recorder_id,best_epoch,valid_best_ICIR,IC_mean,IC_std,ICIR,RankIC_mean,RankIC_std,RankICIR,annual_return,annual_vol,sharpe,max_drawdown,turnover,n_days
tables/fdg_transpose_top10_20260429/fdg_skip32_transposeB_csi300_recent_seed79.json,fdg_transpose_top10_20260429,fdg_skip32_transposeB,recent,79,,6,0.3520487653502986,0.04044632125387199,0.11999829665088255,0.3370574615033465,0.016504477498178217,,0.13208532633303036,0.2745564715060753,0.23119356572537372,1.1650808528326426,-0.2561832878136082,0.6446051167964407,
tables/gpu_hist_smoke_v3/hist_csi300_official_seed2026.json,gpu_hist_smoke_v3,hist,official,2026,9fe2aac796b54b0e8ce6b20bf3adf538,,,0.017610236923392093,0.11636533922551852,0.15133575891755086,0.0331068274936998,0.11821509172371845,0.2800558457550755,,,,,,871
tables/gpu_master_smoke_v2/master_csi300_recent_seed2026.json,gpu_master_smoke_v2,master,recent,2026,fb872ebf8e844391b68807f3027138db,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0
tables/gpu_master_smoke_v3/master_csi300_official_seed2026.json,gpu_master_smoke_v3,master,official,2026,82513b618fbc4ae493d37dbf0ec276b5,,,0.015520008030194769,0.09518244396300615,0.16305536382556865,0.02929396925125456,0.09429978052972983,0.3106472686012145,,,,,,871
tables/seed100_gpu_fdg/fdg_skip32_csi300_official_seed0.json,seed100_gpu_fdg,fdg_skip32,official,0,,8,0.5353344475983695,0.04994061495370549,0.12210458200300944,0.4089986971371364,0.046587139564927715,,0.36637164679789963,0.5103469176312452,0.26218048509169556,1.705658609500051,-0.22702773084735128,0.6178415614236513,
tables/seed100_gpu_fdg/fdg_skip32_csi300_official_seed1.json,seed100_gpu_fdg,fdg_skip32,official,1,,4,0.5261072300274043,0.041432435912668965,0.10749650321995428,0.3854305458466111,0.042319981675605856,,0.39573460808863425,0.39174403165584293,0.24500411626132343,1.4731148240382876,-0.26999854097676423,0.6255568312284734,
tables/seed100_gpu_fdg/fdg_skip32_csi300_official_seed10.json,seed100_gpu_fdg,fdg_skip32,official,10,,9,0.5623655957879357,0.059134003798581435,0.11711439628682219,0.5049251473214078,0.05262424077018347,,0.4508435322171214,0.48848200868534564,0.253422258846905,1.6979956223189872,-0.2169231057919423,0.6515269804822047,
tables/seed100_gpu_fdg/fdg_skip32_csi300_official_seed100.json,seed100_gpu_fdg,fdg_skip32,official,100,,6,0.5616799417656366,0.04731507121688072,0.11382455322345875,0.41568422521274867,0.04005576285114884,,0.3406407363900355,0.47658081412205755,0.2636381120582491,1.6116918868647545,-0.25284707043108823,0.6060849598163035,
tables/seed100_gpu_fdg/fdg_skip32_csi300_official_seed11.json,seed100_gpu_fdg,fdg_skip32,official,11,,12,0.5993318641437398,0.059044034732874666,0.10653606509972958,0.5542164024699325,0.044682928030741795,,0.4269071461894072,0.5919238838735477,0.25049648257358254,1.9834053040410817,-0.1957790528677148,0.6702870264064298,
tables/seed100_gpu_fdg/fdg_skip32_csi300_official_seed111.json,seed100_gpu_fdg,fdg_skip32,official,111,,10,0.5337577841822739,0.04907628367057223,0.10520292291633476,0.46649163645007624,0.05059167683098926,,0.4722688578011394,0.5449308751622983,0.24573177135656246,1.8949511524065965,-0.2112051836447849,0.6690470723306549,
tables/seed100_gpu_fdg/fdg_skip32_csi300_official_seed12.json,seed100_gpu_fdg,fdg_skip32,official,12,,9,0.4899911712928388,0.055829161031991446,0.12364028661051044,0.45154506320309284,0.044792305601626316,,0.37219443905610855,0.4923768455252422,0.2645768614545056,1.647155112879412,-0.22738282150550915,0.5771756601607351,
tables/seed100_gpu_fdg/fdg_skip32_csi300_official_seed123.json,seed100_gpu_fdg,fdg_skip32,official,123,,11,0.5632027007662345,0.04708959423772568,0.1181436409042476,0.39857916919870945,0.04909579262428287,,0.4284745390075686,0.45093552191199904,0.2526374217697012,1.6011657992601707,-0.24776094756860023,0.645993111366246,
